level,word,sentence
3,renounce,He chose to _____ his citizenship and move to another country.
3,renounce,She will _____ her membership in the club if they don't change their rules.
3,renounce,The athlete had to _____ his title after the scandal.
3,renounce,He decided to _____ his old ways and start fresh.
3,renounce,She will _____ her support for the project if it continues this way.
3,renounce,The politician was forced to _____ his previous statements.
3,renounce,He chose to _____ violence and pursue peace instead.
3,renounce,She will _____ her position if the situation doesn't improve.
3,renowned,The _____ author's books were read by millions worldwide.
3,renowned,The _____ scientist won the Nobel Prize for her discoveries.
3,renowned,The _____ chef's restaurant was booked months in advance.
3,renowned,The _____ artist's paintings were displayed in galleries across the world.
3,renowned,The _____ musician performed to sold-out audiences during the activity.
3,renowned,The _____ explorer was famous for his daring adventures.
3,renowned,The _____ artist exhibited her work worldwide in the library.
3,renowned,The _____ teacher inspired generations of students during the discussion.
3,renowned,The _____ architect designed some of the world's most beautiful buildings.
3,renowned,The _____ actor received standing ovations wherever he performed.
3,repelled,She was _____ by the foul smell coming from the rubbish bin.
3,repelled,The soldiers were _____ by the enemy's fierce attack.
3,repelled,He was _____ by the sight of the decaying food.
3,repelled,The magnet _____ the other magnet when they were turned the wrong way.
3,repelled,She was _____ by his cruel and unkind behaviour.
3,repelled,The strong smell _____ all the insects from the area.
3,repelled,He was _____ by the thought of eating insects.
3,repelled,The repellent spray _____ the mosquitoes effectively in the exercise.
3,repelled,She was _____ by the idea of cheating on the exam.
3,repelled,The negative charges _____ each other when brought close together.
3,reprieve,The prisoner received a last-minute _____ from the governor.
3,reprieve,The rain provided a welcome _____ from the scorching heat.
3,reprieve,The deadline extension gave her a brief _____ from the pressure.
3,reprieve,The holiday was a much-needed _____ from her busy schedule.
3,reprieve,The judge granted a _____ so new evidence could be examined.
3,reprieve,The weekend offered a temporary _____ from schoolwork in the story.
3,reprieve,The cancellation of the test was an unexpected _____ for the students.
3,reprieve,The break in the storm provided a brief _____ before it continued.
3,reprieve,The delay gave them a _____ to finish their preparations.
3,reprieve,The pause in the argument offered a brief _____ from the tension.
3,reproach,Her look of _____ made him realise he had done something wrong.
3,reproach,He felt the weight of her silent _____ after breaking his promise.
3,reproach,The teacher's tone was full of _____ when she spoke about the cheating.
3,reproach,She couldn't bear the _____ in her mother's eyes.
3,reproach,His actions brought _____ upon his entire family during the task.
3,reproach,The _____ in her voice was clear when she discovered the mess.
3,reproach,He faced the _____ of his friends after letting them down.
3,reproach,The _____ from his coach made him determined to improve.
3,reproach,She felt deep _____ for not helping when she could have.
3,reproach,The _____ in the letter made him reconsider his decision.
3,repudiate,She had to _____ the false rumours that were spreading about her.
3,repudiate,The politician was forced to _____ his earlier statements.
3,repudiate,He chose to _____ the contract because it was unfair.
3,repudiate,The company will _____ any claims that their product is unsafe.
3,repudiate,She decided to _____ the inheritance and give it to charity.
3,repudiate,The scientist had to _____ the flawed research findings.
3,repudiate,He will _____ any connection to the criminal organisation.
3,repudiate,The government was quick to _____ the false accusations.
3,repudiate,She chose to _____ her family's traditional beliefs in the practice session.
3,repudiate,The organisation will _____ any member who breaks the rules.
3,resigned,She was _____ to the fact that she would have to repeat the year.
3,resigned,He felt _____ about the situation and stopped trying to change it.
3,resigned,The _____ expression on his face showed he had given up hope.
3,resigned,She was _____ to waiting in the long queue.
3,resigned,His _____ attitude suggested he had accepted his fate.
3,resigned,The _____ look in her eyes showed she had stopped fighting.
3,resigned,He was _____ to the idea that things wouldn't get better.
3,resigned,She felt _____ about the outcome and prepared for the worst.
3,resigned,The _____ tone in his voice revealed his acceptance.
3,resigned,He was _____ to the fact that he couldn't change what had happened.
3,resonates,The music _____ throughout the entire concert hall in class.
3,resonates,Her powerful speech _____ with everyone in the audience.
3,resonates,The bell's sound _____ across the quiet valley during the lesson.
3,resonates,The message _____ deeply with people of all ages.
3,resonates,The sound of the drum _____ through the building.
3,resonates,His words _____ with her own experiences at school.
3,resonates,The theme of the story _____ with young readers.
3,resonates,The vibration _____ through the entire structure during the activity.
3,resonates,The idea _____ strongly with the committee members in the library.
3,resonates,The sound _____ beautifully in the cathedral during the discussion.
3,restraint,He showed great _____ by not responding to the insult.
3,restraint,The police used _____ when dealing with the peaceful protest.
3,restraint,She exercised _____ in not eating all the sweets at once.
3,restraint,The dog showed remarkable _____ despite the tempting treats.
3,restraint,He demonstrated _____ by waiting his turn patiently in the exercise.
3,restraint,The _____ of the rope prevented the boat from drifting away.
3,restraint,She showed admirable _____ in difficult circumstances in the story.
3,restraint,The _____ of the seatbelt saved his life in the crash.
3,restraint,He used _____ to control his anger during the argument.
3,restraint,The _____ of the rules kept everyone safe in the long term.
3,retiring,The _____ student preferred to work alone rather than in groups.
3,retiring,Her _____ nature made it difficult for her to make friends.
3,retiring,The _____ teacher avoided the staff room during breaks.
3,retiring,His _____ personality meant he rarely spoke in class.
3,retiring,The _____ child sat quietly in the corner reading.
3,retiring,She was too _____ to join the school play.
3,retiring,The _____ librarian preferred the quiet of the bookshelves.
3,retiring,"His _____ manner made him seem unfriendly, though he wasn't."
3,retiring,The _____ student excelled in independent projects in the practice session.
3,retiring,She had a _____ disposition that made her seem aloof.
3,retrieve,The dog managed to _____ the ball from the deep water.
3,retrieve,She had to _____ her forgotten homework from her locker.
3,retrieve,The diver tried to _____ the lost treasure from the shipwreck.
3,retrieve,He needed to _____ the important documents from the safe.
3,retrieve,The computer can _____ information quickly from its memory.
3,retrieve,She had to _____ her umbrella from the lost property office.
3,retrieve,The rescue team worked to _____ the trapped miners.
3,retrieve,He managed to _____ his lost phone from the taxi.
3,retrieve,The system can _____ deleted files if needed in class.
3,retrieve,She had to _____ her bicycle from the repair shop.
3,rhapsody,She went into _____ about the beautiful sunset over the sea.
3,rhapsody,The music critic wrote a _____ praising the young pianist's performance.
3,rhapsody,He burst into _____ when describing his favourite book.
3,rhapsody,The poem was a _____ celebrating the beauty of nature.
3,rhapsody,She spoke in _____ about her trip to the mountains.
3,rhapsody,The composer wrote a _____ inspired by the countryside.
3,rhapsody,He went into _____ describing the delicious meal during the lesson.
3,rhapsody,The review was a _____ extolling the film's virtues.
3,rhapsody,She burst into _____ about the wonderful surprise party.
3,rhapsody,The speech became a _____ praising the achievements of the team.
3,rhetoric,The politician's powerful _____ convinced many voters at school.
3,rhetoric,The teacher explained how _____ can be used to persuade people.
3,rhetoric,His empty _____ didn't match his actual actions during the activity.
3,rhetoric,The speech was full of impressive _____ but lacked substance.
3,rhetoric,She studied the _____ of great historical speeches in the library.
3,rhetoric,The debate team learned how to use _____ effectively.
3,rhetoric,His _____ was persuasive but not entirely truthful during the discussion.
3,rhetoric,The _____ of the advertisement made the product seem essential.
3,rhetoric,She was skilled in the art of political _____.
3,rhetoric,The _____ of the campaign speech inspired the crowd.
3,rigorous,The _____ training programme prepared the athletes for competition.
3,rigorous,The school had _____ standards for admission in the exercise.
3,rigorous,The _____ examination tested every aspect of their knowledge.
3,rigorous,She followed a _____ study schedule to prepare for the exam.
3,rigorous,The _____ inspection found several problems with the building.
3,rigorous,The _____ testing ensured the product was safe to use.
3,rigorous,He maintained a _____ exercise routine to stay fit.
3,rigorous,The _____ analysis revealed important details in the story.
3,rigorous,The _____ discipline helped the students succeed during the task.
3,rigorous,The _____ requirements meant only the best candidates were accepted.
3,ruthless,The _____ villain showed no mercy to his enemies.
3,ruthless,The _____ dictator ruled with an iron fist in the practice session.
3,ruthless,The _____ competitor would do anything to win in class.
3,ruthless,The _____ business owner fired employees without warning during the lesson.
3,ruthless,The _____ general ordered the attack without hesitation at school.
3,ruthless,The _____ hunter showed no compassion for the animals.
3,ruthless,The _____ critic destroyed the young writer's confidence during the activity.
3,ruthless,The _____ coach pushed his team beyond their limits.
3,ruthless,The _____ pirate plundered ships without remorse in the library.
3,ruthless,The _____ ruler crushed any opposition to his power.
3,sabotage,The spy tried to _____ the enemy's communication system.
3,sabotage,The disgruntled employee attempted to _____ the company's computer network.
3,sabotage,They discovered someone had tried to _____ the experiment.
3,sabotage,The rebels planned to _____ the bridge to stop the enemy advance.
3,sabotage,He was accused of trying to _____ the peace negotiations.
3,sabotage,The competitor tried to _____ the other team's equipment.
3,sabotage,She was caught trying to _____ her rival's chances of winning.
3,sabotage,The traitor attempted to _____ the military operation during the discussion.
3,sabotage,They feared someone would _____ the important meeting in the exercise.
3,sabotage,The criminal tried to _____ the evidence against him.
3,sanguine,"Despite the setbacks, she remained _____ about the project's success."
3,sanguine,His _____ outlook helped him through difficult times in the story.
3,sanguine,The _____ forecast predicted sunny weather for the weekend.
3,sanguine,She was _____ that everything would work out in the end.
3,sanguine,His _____ attitude was infectious and lifted everyone's spirits.
3,sanguine,The _____ report suggested the economy would improve during the task.
3,sanguine,She remained _____ even when others were losing hope.
3,sanguine,His _____ nature made him popular with his classmates.
3,sanguine,The _____ prediction gave everyone confidence in the practice session.
3,sanguine,She was _____ about her chances of passing the exam.
3,sarcastic,His _____ remarks hurt her feelings more than he realised.
3,sarcastic,The teacher's _____ comment made the student feel embarrassed.
3,sarcastic,She replied with a _____ tone that showed her annoyance.
3,sarcastic,His _____ sense of humour wasn't appreciated by everyone.
3,sarcastic,The _____ review criticised the film harshly in class.
3,sarcastic,She made a _____ comment about his messy room.
3,sarcastic,His _____ response suggested he didn't take the situation seriously.
3,sarcastic,The _____ letter mocked the company's policies during the lesson.
3,sarcastic,She couldn't help making a _____ remark about the delay.
3,sarcastic,His _____ jokes often offended people unintentionally at school.
3,saturate,The heavy rain began to _____ the dry soil.
3,saturate,The sponge will _____ with water if you leave it in the sink.
3,saturate,The market was _____ with similar products during the activity.
3,saturate,The advertising campaign will _____ all media channels in the library.
3,saturate,The floodwaters began to _____ the lower floors of the building.
3,saturate,The cloth will _____ quickly if you dip it in the dye.
3,saturate,The news coverage will _____ all television channels during the discussion.
3,saturate,The water began to _____ through the old roof.
3,saturate,The market became _____ with cheap imitations in the exercise.
3,saturate,The rain continued to _____ the already wet ground.
3,secluded,The _____ beach was hidden away from the main tourist areas.
3,secluded,They found a _____ spot in the forest for their picnic.
3,secluded,The _____ cottage was miles from the nearest village.
3,secluded,She preferred the _____ corner of the library for studying.
3,secluded,The _____ garden was surrounded by tall hedges in the story.
3,secluded,The _____ path led to a secret waterfall during the task.
3,secluded,The _____ island was only accessible by boat in the practice session.
3,secluded,They discovered a _____ clearing in the middle of the woods.
3,secluded,The _____ location made it perfect for a quiet retreat.
3,secluded,The _____ valley was untouched by modern development in class.
3,sectarian,The _____ violence divided the once peaceful community during the lesson.
3,sectarian,The _____ conflict had been going on for generations.
3,sectarian,The _____ differences caused tension between the groups at school.
3,sectarian,The _____ disputes made it difficult to find common ground.
3,sectarian,The _____ divisions prevented cooperation between the groups during the activity.
3,sectarian,The _____ tensions escalated into open conflict in the library.
3,sectarian,The _____ groups refused to work together during the discussion.
3,sectarian,The _____ hatred was passed down through families in the exercise.
3,sectarian,The _____ boundaries were strictly enforced in the story.
3,sectarian,The _____ issues dominated the political debate during the task.
3,semantics,They argued about the _____ of the word 'freedom'.
3,semantics,The _____ of the sentence changed depending on the context.
3,semantics,The linguist studied the _____ of ancient languages in the practice session.
3,semantics,The debate was really about _____ rather than facts.
3,semantics,She explained the _____ of the technical term in class.
3,semantics,The _____ of the contract needed careful examination in the long term.
3,semantics,They discussed the _____ of the philosophical concept at school.
3,semantics,The _____ of the word varied between different regions.
3,semantics,The study of _____ helps us understand how meaning works.
3,semantics,The _____ of the message was clear despite the confusing words.
3,sequester,The jury was _____ during the high-profile trial during the activity.
3,sequester,They had to _____ the contaminated area to prevent spread.
3,sequester,The witness was _____ in a safe location in the library.
3,sequester,The government decided to _____ the dangerous chemicals during the discussion.
3,sequester,The judge ordered to _____ the jury until a verdict was reached.
3,sequester,They had to _____ the infected patients from the others.
3,sequester,The evidence was _____ in a secure vault in the exercise.
3,sequester,The committee was _____ to make their decision in private.
3,sequester,They decided to _____ the valuable artwork in a museum.
3,sequester,The scientists had to _____ the rare specimens carefully.
3,singular,His _____ talent for music set him apart from others.
3,singular,The _____ achievement had never been accomplished before in the story.
3,singular,She possessed a _____ ability to understand people during the task.
3,singular,The _____ event changed everything for the better in the practice session.
3,singular,His _____ focus on his goal impressed everyone in class.
3,singular,The _____ beauty of the landscape took her breath away.
3,singular,She had a _____ way of solving problems during the lesson.
3,singular,The _____ moment would be remembered forever at school.
3,singular,His _____ dedication to his studies was remarkable during the activity.
3,singular,The _____ nature of the discovery amazed scientists in the library.
3,sinister,The _____ figure lurked in the shadows of the alleyway.
3,sinister,The _____ figure lurked in the shadows during the discussion.
3,sinister,The _____ music created an atmosphere of fear in the exercise.
3,sinister,The _____ smile on his face made her nervous.
3,sinister,The _____ building had been abandoned for years in the story.
3,sinister,The _____ plan threatened to destroy everything during the task.
3,sinister,The _____ clouds gathered overhead before the storm in the practice session.
3,sinister,The _____ character in the story was the villain.
3,sinister,The _____ atmosphere made everyone feel uneasy in class.
3,sinister,The _____ warning sent shivers down her spine during the lesson.
3,slothful,The _____ student never completed his homework on time.
3,slothful,His _____ attitude towards work got him into trouble.
3,slothful,The _____ employee was always the last to arrive.
3,slothful,She was too _____ to clean her room properly.
3,slothful,The _____ cat spent all day sleeping in the sun.
3,slothful,His _____ behaviour disappointed his parents at school.
3,slothful,The _____ worker was eventually dismissed during the activity.
3,slothful,She was criticised for her _____ approach to studying.
3,slothful,The _____ student missed many opportunities in the library.
3,slothful,His _____ nature prevented him from achieving his goals.
3,slovenly,His _____ appearance concerned his teachers during the discussion.
3,slovenly,The _____ room was a mess of clothes and books.
3,slovenly,Her _____ handwriting was difficult to read in the exercise.
3,slovenly,The _____ way he dressed showed he didn't care.
3,slovenly,The _____ condition of the house shocked visitors in the story.
3,slovenly,His _____ habits made him unpopular with his flatmates.
3,slovenly,The _____ work was returned for improvement during the task.
3,slovenly,She was embarrassed by her _____ presentation in the practice session.
3,slovenly,The _____ garden was overgrown with weeds in class.
3,slovenly,His _____ attitude towards personal hygiene worried his parents.
3,sluggish,The _____ traffic made them late for the appointment.
3,sluggish,The _____ economy showed little growth during the lesson.
3,sluggish,The _____ computer took ages to load programs at school.
3,sluggish,The _____ river barely moved through the valley during the activity.
3,sluggish,The _____ response to the emergency was criticised in the library.
3,sluggish,The _____ pace of the lesson bored the students.
3,sluggish,The _____ start to the race surprised everyone during the discussion.
3,sluggish,The _____ internet connection made streaming impossible in the exercise.
3,sluggish,The _____ movement of the sloth fascinated the children.
3,sluggish,The _____ recovery from the illness worried the doctors.
3,sociable,She was very _____ and made friends wherever she went.
3,sociable,The _____ student enjoyed group projects in the story.
3,sociable,His _____ nature made him popular at parties during the task.
3,sociable,The _____ dog loved meeting new people in the practice session.
3,sociable,She had a _____ personality that attracted others in class.
3,sociable,The _____ atmosphere at the event made everyone feel welcome.
3,sociable,His _____ behaviour helped break the ice during the lesson.
3,sociable,The _____ gathering brought people together at school.
3,sociable,She was too _____ to enjoy being alone during the activity.
3,sociable,The _____ character of the café encouraged conversation in the library.
3,solitude,She enjoyed the peaceful _____ of the early morning.
3,solitude,The writer sought _____ to work on her novel.
3,solitude,The _____ of the mountain cabin appealed to him.
3,solitude,She found _____ in the quiet library corner during the discussion.
3,solitude,The _____ of the desert was both beautiful and lonely.
3,solitude,He needed _____ to think about his decision in the exercise.
3,solitude,The _____ of the garden provided a place for reflection.
3,solitude,She valued her _____ and didn't like constant interruptions.
3,solitude,The _____ of the empty beach was perfect for meditation.
3,solitude,He found _____ in his daily walk through the park.
3,soothing,The _____ music helped her fall asleep quickly in the story.
3,soothing,The _____ voice of the narrator calmed the children.
3,soothing,The _____ balm relieved the pain in her muscles.
3,soothing,The _____ colours of the room created a peaceful atmosphere.
3,soothing,The _____ sound of rain helped her relax during the task.
3,soothing,The _____ touch of her mother's hand comforted her.
3,soothing,The _____ words reassured the worried patient in the practice session.
3,soothing,The _____ effect of the warm bath was immediate.
3,soothing,The _____ melody played softly in the background in class.
3,soothing,The _____ presence of her friend made everything better.
3,spiteful,Her _____ comments hurt his feelings deeply during the lesson.
3,spiteful,The _____ act of vandalism shocked the community at school.
3,spiteful,His _____ behaviour towards his classmates was unacceptable during the activity.
3,spiteful,The _____ remark was designed to cause maximum hurt.
3,spiteful,She couldn't understand why he was so _____ in the library.
3,spiteful,The _____ prank went too far and caused damage.
3,spiteful,His _____ actions were motivated by jealousy during the discussion.
3,spiteful,The _____ letter contained many hurtful accusations in the exercise.
3,spiteful,She regretted her _____ words as soon as she said them.
3,spiteful,The _____ nature of the attack was completely unnecessary.
3,sporadic,_____ showers are expected throughout the day in the story.
3,sporadic,The _____ power cuts made it difficult to work.
3,sporadic,The _____ attendance at meetings was concerning during the task.
3,sporadic,_____ gunfire could be heard in the distance in the practice session.
3,sporadic,The _____ internet connection was frustrating in class.
3,sporadic,_____ outbreaks of the disease were reported during the lesson.
3,sporadic,The _____ applause showed mixed reactions to the performance.
3,sporadic,_____ bursts of energy helped him finish the race.
3,sporadic,The _____ nature of the attacks made them unpredictable.
3,sporadic,_____ sightings of the rare bird excited birdwatchers at school.
3,spurious,His _____ claims were quickly disproven by experts during the activity.
3,spurious,The _____ evidence was rejected by the court in the library.
3,spurious,The _____ argument didn't convince anyone during the discussion.
3,spurious,The _____ report contained many false statements in the exercise.
3,spurious,The _____ excuse didn't fool the teacher in the story.
3,spurious,The _____ information spread quickly on the internet during the task.
3,spurious,The _____ document was exposed as a forgery in the practice session.
3,spurious,The _____ theory had no scientific basis in class.
3,spurious,The _____ allegations were completely unfounded during the lesson.
3,spurious,The _____ data led to incorrect conclusions at school.
3,squabble,The children began to _____ over who would go first.
3,squabble,The siblings would _____ about everything during the activity.
3,squabble,The _____ over the last biscuit lasted several minutes.
3,squabble,They continued to _____ about trivial matters in the library.
3,squabble,The _____ between the neighbours was getting worse during the discussion.
3,squabble,The children would _____ whenever they were bored in the exercise.
3,squabble,The _____ over the remote control was silly in the story.
3,squabble,They would _____ about whose turn it was to wash up.
3,squabble,The _____ disrupted the peaceful atmosphere during the task.
3,squabble,The children would _____ constantly during long car journeys.
3,squander,Don't _____ your talents on trivial pursuits in the practice session.
3,squander,He managed to _____ his entire inheritance in just one year.
3,squander,She didn't want to _____ her opportunity to study abroad.
3,squander,The team would _____ their lead by making careless mistakes.
3,squander,Don't _____ your time on meaningless activities in class.
3,squander,He would _____ his money on unnecessary purchases during the lesson.
3,squander,She refused to _____ her chance to make a difference.
3,squander,The company would _____ its resources on failed projects.
3,squander,Don't _____ your energy on things that don't matter.
3,squander,He would _____ his potential by not working hard enough.
3,stagnant,The _____ water in the pond bred mosquitoes at school.
3,stagnant,The _____ economy showed no signs of improvement during the activity.
3,stagnant,The _____ air in the room made it hard to breathe.
3,stagnant,The _____ job market offered few opportunities in the library.
3,stagnant,The _____ pond had a foul smell during the discussion.
3,stagnant,The _____ situation seemed impossible to change in the exercise.
3,stagnant,The _____ water had turned green with algae in the story.
3,stagnant,The _____ business showed no growth for years during the task.
3,stagnant,The _____ atmosphere in the office was depressing in the practice session.
3,stagnant,The _____ career offered no chance for advancement in class.
3,steadfast,She remained _____ in her support for the cause.
3,steadfast,His _____ loyalty never wavered despite the difficulties during the lesson.
3,steadfast,The _____ friend stood by her through everything at school.
3,steadfast,She was _____ in her determination to succeed during the activity.
3,steadfast,His _____ commitment to his principles was admirable in the library.
3,steadfast,The _____ soldier never abandoned his post during the discussion.
3,steadfast,She remained _____ in her beliefs despite opposition in the exercise.
3,steadfast,His _____ resolve helped him overcome all obstacles in the story.
3,steadfast,The _____ supporter never lost faith during the task.
3,steadfast,She was _____ in her refusal to compromise her values.
3,strenuous,The _____ hike up the mountain exhausted everyone in the practice session.
3,strenuous,The _____ exercise routine required great dedication in class.
3,strenuous,The _____ training prepared the athletes for competition during the lesson.
3,strenuous,The _____ climb tested their physical limits at school.
3,strenuous,The _____ work left him feeling tired but satisfied.
3,strenuous,The _____ effort finally paid off with success during the activity.
3,strenuous,The _____ journey through the desert was challenging in the library.
3,strenuous,The _____ practice sessions improved their skills during the discussion.
3,strenuous,The _____ activity required proper preparation in the exercise.
3,strenuous,The _____ task demanded all their energy and focus.
3,strident,His _____ voice dominated the entire meeting in the story.
3,strident,The _____ tone of her complaint was hard to ignore.
3,strident,The _____ sound of the alarm woke everyone up.
3,strident,The _____ criticism was harsh but necessary during the task.
3,strident,The _____ music was too loud for the small room.
3,strident,The _____ demands were met with resistance in the practice session.
3,strident,The _____ voice cut through the noise of the crowd.
3,strident,The _____ protest could be heard from blocks away.
3,strident,The _____ argument caused tension in the room in class.
3,strident,The _____ call for action mobilised the community during the lesson.
3,stringent,_____ safety measures were introduced after the accident at school.
3,stringent,The _____ rules were strictly enforced during the activity.
3,stringent,The _____ requirements meant only the best were accepted.
3,stringent,The _____ testing ensured the product was safe in the library.
3,stringent,The _____ standards were difficult to meet during the discussion.
3,stringent,The _____ regulations protected the environment in the exercise.
3,stringent,The _____ controls prevented unauthorised access in the story.
3,stringent,The _____ guidelines had to be followed exactly during the task.
3,stringent,The _____ conditions made it hard to qualify in the practice session.
3,stringent,The _____ policies were necessary but unpopular in class.
3,subtlety,The _____ of her argument impressed the judges in the long term.
3,subtlety,The _____ of the joke was lost on most people.
3,subtlety,The _____ of the painting's colours was beautiful in the long term.
3,subtlety,The _____ of his approach made it more effective.
3,subtlety,The _____ of the difference was hard to notice.
3,subtlety,The _____ of her performance showed great skill in the long term.
3,subtlety,The _____ of the flavour made the dish special.
3,subtlety,The _____ of the message required careful reading in the long term.
3,subtlety,The _____ of the design was appreciated by experts.
3,subtlety,The _____ of her writing style was sophisticated in the long term.
3,succinct,Her _____ reply answered the question perfectly in the exercise.
3,succinct,The _____ summary covered all the main points in the story.
3,succinct,The _____ explanation was clear and to the point.
3,succinct,The _____ message conveyed everything necessary during the task.
3,succinct,The _____ report was easy to understand in the practice session.
3,succinct,The _____ instructions were followed without confusion in class.
3,succinct,The _____ description captured the essence perfectly during the lesson.
3,succinct,The _____ speech was well received by the audience.
3,succinct,The _____ note contained all the important information at school.
3,succinct,The _____ answer satisfied the examiner during the activity.
3,supersede,The new law will _____ the old regulations in the library.
3,supersede,The updated version will _____ the previous edition during the discussion.
3,supersede,The modern method will _____ traditional techniques in the exercise.
3,supersede,The new system will _____ the outdated one in the story.
3,supersede,The revised policy will _____ the existing rules during the task.
3,supersede,The improved design will _____ the original model in the practice session.
3,supersede,The new technology will _____ older methods in class.
3,supersede,The updated software will _____ the current version during the lesson.
3,supersede,The new agreement will _____ the previous contract at school.
3,supersede,The modern approach will _____ conventional practices during the activity.
3,suppress,She tried to _____ her laughter during the serious meeting.
3,suppress,The government tried to _____ the rebellion in the library.
3,suppress,He had to _____ his anger to remain calm.
3,suppress,The medication helped _____ the symptoms during the discussion.
3,suppress,She tried to _____ her excitement about the surprise.
3,suppress,The authorities tried to _____ the spread of the disease.
3,suppress,He had to _____ his fear to complete the task.
3,suppress,The fire service worked to _____ the flames in the exercise.
3,suppress,She tried to _____ her disappointment in the story.
3,suppress,The system was designed to _____ errors automatically during the task.
3,surmount,She managed to _____ all the obstacles in her path.
3,surmount,The team worked together to _____ the challenges in the practice session.
3,surmount,He was determined to _____ every difficulty in class.
3,surmount,The climbers hoped to _____ the mountain peak during the lesson.
3,surmount,She would _____ any barrier to achieve her goal.
3,surmount,The engineers found a way to _____ the technical problems.
3,surmount,He managed to _____ his fear of public speaking.
3,surmount,The organisation worked to _____ the funding crisis at school.
3,surmount,She would _____ all setbacks with determination during the activity.
3,surmount,The students worked hard to _____ the learning difficulties.
3,swindler,The _____ tricked many elderly people out of their savings.
3,swindler,The _____ was finally caught and sent to prison.
3,swindler,The _____ used clever schemes to deceive his victims.
3,swindler,The _____ posed as a charity worker to gain trust.
3,swindler,The _____ was exposed when one victim reported him.
3,swindler,The _____ targeted vulnerable people in the community in the library.
3,swindler,The _____ used fake documents to convince people during the discussion.
3,swindler,The _____ was respected for honesty and skill in the exercise.
3,swindler,The _____ disappeared after taking people's money in the story.
3,swindler,The _____ was eventually brought to justice during the task.
3,sycophant,The _____ always agreed with whatever the boss said.
3,sycophant,The _____ flattered the teacher to get better grades.
3,sycophant,The _____ was disliked by everyone except his target.
3,sycophant,The _____ would do anything to gain favour in the practice session.
3,sycophant,The _____ praised the leader excessively in class.
3,sycophant,The librarian made a _____ choice in the debate.
3,sycophant,The _____ followed the popular student everywhere during the lesson.
3,sycophant,The _____ would change his opinion to match others.
3,sycophant,The _____ was transparent in his attempts to please.
3,sycophant,The _____ was eventually exposed for his false loyalty.
3,symbolism,The _____ in the poem added depth to its meaning.
3,symbolism,The _____ of the colours represented different emotions in the long term.
3,symbolism,The _____ in the story helped convey the theme.
3,symbolism,The _____ of the flag represented national unity in the long term.
3,symbolism,The _____ in the painting was open to interpretation.
3,symbolism,The _____ of the journey represented personal growth in the long term.
3,symbolism,The _____ in the novel was carefully crafted during the discussion.
3,symbolism,The _____ of the seasons reflected the character's mood.
3,symbolism,The _____ in the play enhanced its meaning in the exercise.
3,symbolism,The _____ of the light represented hope in the long term.
3,symmetry,The butterfly's wings showed perfect _____ during the task.
3,symmetry,The _____ of the building's design was impressive in the long term.
3,symmetry,The _____ of her face was considered beautiful in the long term.
3,symmetry,The _____ of the pattern was pleasing to the eye.
3,symmetry,The _____ of the snowflake fascinated the children in the long term.
3,symmetry,The _____ of the garden layout was carefully planned.
3,symmetry,The _____ of the mathematical equation was elegant in the long term.
3,symmetry,The _____ of the dance movements was precise in the long term.
3,symmetry,The _____ of the architectural design was striking in the long term.
3,symmetry,The _____ of the flower's petals was perfect in the long term.
3,taciturn,The _____ man rarely spoke to anyone in the exercise.
3,taciturn,The _____ student preferred to work alone in the story.
3,taciturn,The _____ character in the book was mysterious during the task.
3,taciturn,The _____ teacher didn't say much but was very wise.
3,taciturn,The _____ nature of the guide made the tour quiet.
3,taciturn,The _____ response suggested he didn't want to discuss it.
3,taciturn,The _____ farmer worked in silence all day in the practice session.
3,taciturn,The _____ guest sat quietly in the corner in class.
3,taciturn,The _____ employee did his work without conversation during the lesson.
3,taciturn,The _____ grandfather spoke only when necessary at school.
3,tangible,There was no _____ evidence of the crime during the activity.
3,tangible,The _____ benefits of exercise were clear to see.
3,tangible,The _____ results showed the experiment was successful in the library.
3,tangible,The _____ proof was needed to convince the jury.
3,tangible,The _____ improvements were noticeable immediately during the discussion.
3,tangible,The _____ object could be held and examined in the exercise.
3,tangible,The _____ rewards motivated the students to work harder.
3,tangible,The _____ evidence supported the theory in the story.
3,tangible,The _____ results proved the method worked during the task.
3,tangible,The _____ benefits made the effort worthwhile in the practice session.
3,tapestry,The ancient _____ told a story of battles and heroes.
3,tapestry,The beautiful _____ hung on the castle wall in class.
3,tapestry,The intricate _____ took years to complete during the lesson.
3,tapestry,The colourful _____ depicted scenes from history at school.
3,tapestry,The medieval _____ was a work of art during the activity.
3,tapestry,The woven _____ showed detailed patterns in the library.
3,tapestry,The historical _____ was displayed in the museum during the discussion.
3,tapestry,The elaborate _____ covered the entire wall in the exercise.
3,tapestry,The traditional _____ was passed down through generations in the story.
3,tapestry,The magnificent _____ was the centrepiece of the room.
3,terminate,The company decided to _____ his contract during the task.
3,terminate,The train will _____ its journey at the final station.
3,terminate,The school had to _____ the problematic programme in the practice session.
3,terminate,The contract will _____ at the end of the month.
3,terminate,The manager decided to _____ the unsuccessful project in class.
3,terminate,The agreement will _____ if conditions aren't met during the lesson.
3,terminate,The school had to _____ the student's enrolment at school.
3,terminate,The service will _____ automatically after the trial period.
3,terminate,The relationship will _____ if trust isn't restored during the activity.
3,terminate,The subscription will _____ unless renewed in the library.
3,thrilled,She was _____ to receive the award during the discussion.
3,thrilled,The children were _____ about the school trip in the exercise.
3,thrilled,He was _____ when he heard the good news.
3,thrilled,She was _____ to meet her favourite author in the story.
3,thrilled,The team was _____ with their victory during the task.
