level,word,quiz_sentence
3,Pristine,The <blank> state had been preserved.
3,Pristine,His <blank> reputation had been defended.
3,Pristine,The <blank> water had been tested.
3,Pristine,She had restored the painting to <blank> condition.
3,Proclaim,She had <blank> her innocence to the crowd.
3,Proclaim,The <blank> had been made from the balcony.
3,Proclaim,His <blank> had been met with cheers.
3,Proclaim,The <blank> had been printed in the paper.
3,Proclaim,She had <blank> the result from the steps.
3,Proclaim,The <blank> had been premature.
3,Proclaim,His <blank> had been defiant.
3,Proclaim,The <blank> had been broadcast to the nation.
3,Proclaim,She had <blank> her intention to stand.
3,Proclaim,The <blank> had been greeted with scepticism.
3,Profound,She had felt a <blank> sense of loss.
3,Profound,The <blank> change had been unexpected.
3,Profound,His <blank> insight had illuminated the debate.
3,Profound,The <blank> silence had followed the news.
3,Profound,She had made a <blank> impression.
3,Profound,The <blank> effect had been lasting.
3,Profound,His <blank> knowledge had been respected.
3,Profound,The <blank> question had been left unanswered.
3,Profound,She had experienced a <blank> shift in her thinking.
3,Profound,The <blank> impact had been acknowledged.
3,Prologue,The <blank> had set the scene.
3,Prologue,She had written a <blank> to the novel.
3,Prologue,The <blank> had been performed by the author.
3,Prologue,His <blank> had been the war.
3,Prologue,The <blank> had been brief but effective.
3,Prologue,She had skipped the <blank> and gone to chapter one.
3,Prologue,The <blank> had introduced the themes.
3,Prologue,His <blank> had been prophetic.
3,Prologue,The <blank> had been added later.
3,Prologue,She had found the <blank> confusing.
3,Propriety,She had questioned the <blank> of the meeting.
3,Propriety,The <blank> of his behaviour had been doubted.
3,Propriety,His <blank> had been unimpeachable.
3,Propriety,The <blank> had been observed.
3,Propriety,She had been a stickler for <blank>.
3,Propriety,The <blank> of the arrangement had been discussed.
3,Propriety,His <blank> had been old-fashioned.
3,Propriety,The <blank> had been maintained throughout.
3,Propriety,She had ignored the demands of <blank>.
3,Propriety,The <blank> had been restored.
3,Protract,She had refused to <blank> the discussion.
3,Protract,The <blank> negotiations had lasted months.
3,Protract,His <blank> absence had worried everyone.
3,Protract,The <blank> dispute had drained both sides.
3,Protract,She had <blank> the meeting with unnecessary detail.
3,Protract,The <blank> legal process had frustrated the family.
3,Protract,His <blank> stay had been unwelcome.
3,Protract,The <blank> agony had been unbearable.
3,Protract,She had <blank> her answer to build suspense.
3,Protract,The <blank> conflict had cost many lives.
3,Prudence,She had acted with <blank>.
3,Prudence,The <blank> of the decision had been questioned.
3,Prudence,His <blank> had saved the firm.
3,Prudence,The <blank> had been thrown to the wind.
3,Prudence,She had urged <blank> on the committee.
3,Prudence,The <blank> of the approach had been noted.
3,Prudence,His <blank> had been rewarded.
3,Prudence,The <blank> had prevailed in the end.
3,Prudence,She had shown <blank> in her investments.
3,Prudence,The <blank> of the advice had been welcome.
3,Pseudonym,She had written under a <blank>.
3,Pseudonym,The <blank> had been chosen with care.
3,Pseudonym,His <blank> had fooled the critics.
3,Pseudonym,The <blank> had been dropped when she became famous.
3,Pseudonym,She had adopted the <blank> for privacy.
3,Pseudonym,The <blank> had been transparent to insiders.
3,Pseudonym,His <blank> had been an anagram of his name.
3,Pseudonym,The <blank> had been used for the controversial work.
3,Pseudonym,She had revealed her <blank> in the interview.
3,Pseudonym,The <blank> had been part of the game.
3,Punitive,The <blank> damages had been substantial.
3,Punitive,She had opposed the <blank> measures.
3,Punitive,The <blank> expedition had been sent to teach a lesson.
3,Punitive,His <blank> approach had been criticised.
3,Punitive,The <blank> tariff had been imposed.
3,Punitive,She had found the <blank> sentence harsh.
3,Punitive,The <blank> action had been disproportionate.
3,Punitive,His <blank> attitude had driven people away.
3,Punitive,The <blank> fine had been paid under protest.
3,Punitive,She had warned against <blank> sanctions.
3,Quagmire,The <blank> had swallowed the vehicle.
3,Quagmire,She had tried to avoid the <blank> of the dispute.
3,Quagmire,The <blank> had slowed the advance.
3,Quagmire,His <blank> of debt had trapped him.
3,Quagmire,The <blank> of the negotiations had been hard to escape.
3,Quagmire,She had been drawn into the <blank>.
3,Quagmire,The <blank> had been worse than expected.
3,Quagmire,His <blank> of lies had caught up with him.
3,Quagmire,The <blank> had delayed the project for years.
3,Quagmire,She had warned of the <blank> ahead.
3,Querulous,She had found his <blank> tone exhausting.
3,Querulous,The <blank> patient had complained constantly.
3,Querulous,His <blank> nature had made him hard to please.
3,Querulous,The <blank> child had whined all morning.
3,Querulous,She had grown <blank> in her old age.
3,Querulous,The <blank> voice had grated on her nerves.
3,Querulous,His <blank> demands had been met with silence.
3,Querulous,The <blank> crowd had been dispersed.
3,Querulous,She had ignored the <blank> remark.
3,Querulous,The <blank> letter had been filed away.
3,Raconteur,She had been a natural <blank>.
3,Raconteur,The <blank> had held the table spellbound.
3,Raconteur,His <blank> skills had been legendary.
3,Raconteur,The <blank> had told the story a hundred times.
3,Raconteur,She had developed into a fine <blank>.
3,Raconteur,The <blank> had embellished the tale.
3,Raconteur,His <blank> had entertained the guests for hours.
3,Raconteur,The <blank> had been the life of the party.
3,Raconteur,She had learned from a master <blank>.
3,Raconteur,The <blank> had left them laughing.
3,Rarity,The <blank> of the bird had attracted twitchers.
3,Rarity,She had been a <blank> in her profession.
3,Rarity,The <blank> had made the stamp valuable.
3,Rarity,His <blank> had been his honesty.
3,Rarity,The <blank> of the visit had made it special.
3,Rarity,She had collected <blank> for years.
3,Rarity,The <blank> of the occasion had been noted.
3,Rarity,His <blank> had been his willingness to listen.
3,Rarity,The <blank> had been documented.
3,Rarity,She had treated the <blank> with care.
3,Rationale,She had explained the <blank> behind the decision.
3,Rationale,The <blank> had been set out in the report.
3,Rationale,His <blank> had been flawed.
3,Rationale,The <blank> had been accepted by the board.
3,Rationale,She had questioned the <blank> of the policy.
3,Rationale,The <blank> had been economic.
3,Rationale,His <blank> had been persuasive.
3,Rationale,The <blank> had been lost on the audience.
3,Rationale,She had provided a clear <blank>.
3,Rationale,The <blank> had been debated at length.
3,Ravenous,She had been <blank> after the long walk.
3,Ravenous,The <blank> crowd had cleared the tables.
3,Ravenous,His <blank> appetite had been noted.
3,Ravenous,The <blank> wolves had been driven off.
3,Ravenous,She had felt <blank> for knowledge.
3,Ravenous,The <blank> hunger had been hard to satisfy.
3,Ravenous,His <blank> curiosity had led him to explore.
3,Ravenous,The <blank> pack had surrounded the camp.
3,Ravenous,She had eaten with <blank> speed.
3,Ravenous,The <blank> demand had exhausted the supply.
3,regretful,She had been <blank> about the argument.
3,regretful,The <blank> tone of his letter had been clear.
3,regretful,His <blank> expression had said it all.
3,regretful,The <blank> decision had been hard to reverse.
3,regretful,She had felt <blank> for years.
3,regretful,The <blank> sigh had been audible.
3,regretful,His <blank> apology had been accepted.
3,regretful,The <blank> look had passed between them.
3,regretful,She had been <blank> but not sorry enough to stay.
3,regretful,The <blank> admission had come too late.
3,reiterate,She had to <blank> the point for the committee.
3,reiterate,The <blank> warning had been ignored.
3,reiterate,His <blank> demand had been refused.
3,reiterate,The <blank> message had been sent three times.
3,reiterate,She had <blank> her commitment to the project.
3,reiterate,The <blank> policy had been unpopular.
3,reiterate,His <blank> had been necessary.
3,reiterate,The <blank> request had been granted at last.
3,reiterate,She had <blank> that she would not stand.
3,reiterate,The <blank> assurance had been welcome.
3,relegate,She had been <blank> to the back office.
3,relegate,The <blank> team had been promoted.
3,relegate,His <blank> role had been resented.
3,relegate,The <blank> proposal had been shelved.
3,relegate,She had refused to be <blank>.
3,relegate,The <blank> side had fought bravely.
3,relegate,His <blank> status had been temporary.
3,relegate,The <blank> matter had been dealt with later.
3,relegate,She had <blank> the task to her assistant.
3,relegate,The <blank> clause had been invoked.
3,remnants,The <blank> of the meal had been cleared away.
3,remnants,She had found <blank> of the old wall.
3,remnants,The <blank> of the army had surrendered.
3,remnants,His <blank> of pride had been crushed.
3,remnants,The <blank> had been sent to the museum.
3,remnants,She had kept <blank> of the fabric.
3,remnants,The <blank> of the feast had been given to the poor.
3,remnants,His <blank> of hope had faded.
3,remnants,The <blank> had told a story.
3,remnants,She had gathered the <blank> of her courage.
3,renegade,The <blank> had been hunted by both sides.
3,renegade,She had been branded a <blank> for her views.
3,renegade,His <blank> past had caught up with him.
3,renegade,The <blank> faction had split from the party.
3,renegade,She had joined the <blank> cause.
3,renegade,The <blank> had been offered amnesty.
3,renegade,His <blank> behaviour had shocked his family.
3,renegade,The <blank> had refused to surrender.
3,renegade,She had admired the <blank> spirit.
3,renegade,The <blank> had been captured at last.
3,renounce,She had <blank> her title for love.
3,renounce,The <blank> had been made in public.
3,renounce,His <blank> of violence had been welcomed.
3,renounce,The <blank> had been forced upon him.
3,renounce,She had <blank> her claim to the throne.
3,renounce,The <blank> had been voluntary.
3,renounce,His <blank> of the agreement had been rejected.
3,renounce,The <blank> had been broadcast to the nation.
3,renounce,She had <blank> her former beliefs.
3,renounce,The <blank> had been signed and witnessed.
3,renowned,She had been <blank> for her charity work.
3,renowned,The <blank> chef had prepared the meal.
3,renowned,His <blank> temper had been feared.
3,renowned,The <blank> university had accepted her.
3,renowned,She had become <blank> overnight.
3,renowned,The <blank> collection had been sold.
3,renowned,His <blank> expertise had been sought.
3,renowned,The <blank> building had been restored.
3,renowned,She had studied under a <blank> scholar.
3,renowned,The <blank> name had opened doors.
3,repelled,She had been <blank> by his behaviour.
3,repelled,The <blank> attack had been successful.
3,repelled,His <blank> advances had been rejected.
3,repelled,The <blank> force had retreated.
3,repelled,She had felt <blank> by the sight.
3,repelled,The <blank> invaders had been driven back.
3,repelled,His <blank> manner had put people off.
3,repelled,The <blank> board had been replaced.
3,repelled,She had <blank> the idea at once.
3,repelled,The <blank> assault had cost many lives.
3,reprieve,The <blank> had come at the last moment.
3,reprieve,She had been granted a <blank> from the sentence.
3,reprieve,The <blank> had been temporary.
3,reprieve,His <blank> had been welcomed by his family.
3,reprieve,The <blank> had given them time to appeal.
3,reprieve,She had felt a <blank> when the rain stopped.
3,reprieve,The <blank> had been unexpected.
3,reprieve,His <blank> had been short-lived.
3,reprieve,The <blank> had been announced in the press.
3,reprieve,She had needed the <blank> from the pressure.
3,reproach,She had looked at him with <blank>.
3,reproach,The <blank> in her voice had been clear.
3,reproach,His <blank> had been deserved.
3,reproach,The <blank> had been met with silence.
3,reproach,She had spoken beyond <blank>.
3,reproach,The <blank> had been gentle but firm.
3,reproach,His <blank> had wounded her.
3,reproach,The <blank> had been written in her eyes.
3,reproach,She had <blank> him for his neglect.
3,reproach,The <blank> had been accepted in silence.
3,repudiate,She had <blank> the claim in the strongest terms.
3,repudiate,The <blank> had been swift and public.
3,repudiate,His <blank> of the treaty had caused outrage.
3,repudiate,The <blank> had been expected.
3,repudiate,She had <blank> her former ally.
3,repudiate,The <blank> had been reported in the papers.
3,repudiate,His <blank> of the debt had been rejected.
3,repudiate,The <blank> had left him isolated.
3,repudiate,She had <blank> the accusation as false.
3,repudiate,The <blank> had been total.
3,resigned,She had been <blank> to her fate.
3,resigned,The <blank> sigh had been audible.
3,resigned,His <blank> manner had suggested defeat.
3,resigned,The <blank> acceptance had been touching.
3,resigned,She had handed in her <blank> letter.
3,resigned,The <blank> look had said it all.
3,resigned,His <blank> attitude had worried his friends.
3,resigned,The <blank> minister had left the building.
3,resigned,She had been <blank> but not bitter.
3,resigned,The <blank> tone had been appropriate.
3,resonates,The message <blank> with many people.
3,resonates,She had found that the theme <blank> with her.
3,resonates,The <blank> sound had filled the hall.
3,resonates,His words had <blank> long after he had left.
3,resonates,The <blank> frequency had been measured.
3,resonates,She had felt the chord <blank> within her.
3,resonates,The <blank> argument had been persuasive.
3,resonates,His story <blank> with anyone who has struggled.
3,resonates,The <blank> note had been pure.
3,resonates,She had made sure the message <blank>.
3,restraint,She had shown great <blank> in the face of provocation.
3,restraint,The <blank> had been commendable.
3,restraint,His <blank> had cracked only once.
3,restraint,The <blank> of the press had been voluntary.
3,restraint,She had been placed under <blank>.
3,restraint,The <blank> had been financial.
3,restraint,His <blank> had been noted by the judge.
3,restraint,The <blank> had been removed at last.
3,restraint,She had exercised <blank> in her reply.
3,restraint,The <blank> had been self-imposed.
3,retiring,She had a <blank> nature that hid her talent.
3,retiring,The <blank> director had been given a send-off.
3,retiring,His <blank> manner had been mistaken for coldness.
3,retiring,The <blank> age had been raised.
3,retiring,She had been <blank> from the stage.
3,retiring,The <blank> type had preferred the library.
3,retiring,His <blank> personality had suited the role.
3,retiring,The <blank> benefit had been discussed.
3,retiring,She had grown more <blank> with age.
3,retiring,The <blank> room had been at the back.
3,retrieve,She had tried to <blank> the lost file.
3,retrieve,The <blank> had been successful.
3,retrieve,His <blank> of the situation had been impressive.
3,retrieve,The <blank> dog had brought back the ball.
3,retrieve,She had <blank> her reputation with the win.
3,retrieve,The <blank> had been attempted under fire.
3,retrieve,His <blank> of the error had been quick.
3,retrieve,The <blank> mission had been approved.
3,retrieve,She had <blank> the key from the drain.
3,retrieve,The <blank> had been from the backup.
3,rhapsody,She had played the <blank> with passion.
3,rhapsody,The <blank> had been received with acclaim.
3,rhapsody,His <blank> on the subject had lasted an hour.
3,rhapsody,The <blank> had been in blue.
3,rhapsody,She had written a <blank> to the landscape.
3,rhapsody,The <blank> had been improvised.
3,rhapsody,His <blank> had been infectious.
3,rhapsody,The <blank> had been the highlight of the concert.
3,rhapsody,She had gone into a <blank> about the view.
3,rhapsody,The <blank> had been composed in a single night.
3,rhetoric,She had been unimpressed by his <blank>.
3,rhetoric,The <blank> had been empty.
3,rhetoric,His <blank> had stirred the crowd.
3,rhetoric,The <blank> of the campaign had been analysed.
3,rhetoric,She had studied classical <blank>.
3,rhetoric,The <blank> had been designed to persuade.
3,rhetoric,His <blank> had been powerful but flawed.
3,rhetoric,The <blank> had fallen on deaf ears.
3,rhetoric,She had used <blank> to great effect.
3,rhetoric,The <blank> had been heated.
3,rigorous,She had applied <blank> standards to the work.
3,rigorous,The <blank> training had prepared them well.
3,rigorous,His <blank> analysis had been praised.
3,rigorous,The <blank> regime had been hard to follow.
3,rigorous,She had undergone a <blank> examination.
3,rigorous,The <blank> schedule had left no time for rest.
3,rigorous,His <blank> approach had been vindicated.
3,rigorous,The <blank> testing had revealed the flaw.
3,rigorous,She had been <blank> in her research.
3,rigorous,The <blank> discipline had paid off.
3,ruthless,She had been <blank> in her pursuit of the truth.
3,ruthless,The <blank> dictator had been overthrown.
3,ruthless,His <blank> efficiency had been admired and feared.
3,ruthless,The <blank> cut had been necessary
3,ruthless,She had shown <blank> determination.
3,ruthless,The <blank> competition had driven prices down.
3,ruthless,His <blank> ambition had known no bounds.
3,ruthless,The <blank> attack had left no survivors.
3,ruthless,She had been <blank> with herself.
3,ruthless,The <blank> logic of the market had prevailed.
3,sabotage,She had suspected <blank> from the start.
3,sabotage,The <blank> had been discovered in time.
3,sabotage,His <blank> of the plan had been subtle.
3,sabotage,The <blank> had delayed the launch.
3,sabotage,She had been accused of <blank>.
3,sabotage,The <blank> had been an inside job.
3,sabotage,His <blank> had been motivated by spite.
3,sabotage,The <blank> attempt had been foiled.
3,sabotage,She had <blank> her own chances with that remark.
3,sabotage,The <blank> had left the machine useless.
3,sanguine,She had remained <blank> despite the setbacks.
3,sanguine,The <blank> outlook had been shared by few.
3,sanguine,His <blank> temperament had cheered the team.
3,sanguine,The <blank> report had been welcomed.
3,sanguine,She had been <blank> about the outcome.
3,sanguine,The <blank> colour had dominated the painting.
3,sanguine,His <blank> humour had been noted.
3,sanguine,The <blank> expectation had been met.
3,sanguine,She had given a <blank> forecast.
3,sanguine,The <blank> mood had been infectious.
3,sarcastic,She had made a <blank> remark about his tie.
3,sarcastic,The <blank> tone had been unmistakable.
3,sarcastic,His <blank> wit had often been misunderstood.
3,sarcastic,The <blank> applause had been cutting.
3,sarcastic,She had been <blank> in her praise.
3,sarcastic,The <blank> comment had stung.
3,sarcastic,His <blank> smile had said it all.
3,sarcastic,The <blank> letter had been filed without reply.
3,sarcastic,She had replied with <blank> brevity.
3,sarcastic,The <blank> edge had been sharp.
3,saturate,The rain had <blank> the ground.
3,saturate,She had <blank> the cloth with dye.
3,saturate,The <blank> market had left no room for new entrants.
3,saturate,His <blank> coverage had been exhaustive.
3,saturate,The <blank> solution had been prepared.
3,saturate,She had <blank> the sponge with water.
3,saturate,The <blank> advertising had been effective.
3,saturate,His <blank> approach had been thorough.
3,saturate,The <blank> point had been reached.
3,saturate,She had warned against <blank> the audience.
3,secluded,She had chosen a <blank> spot for the picnic.
3,secluded,The <blank> cottage had been hard to find.
3,secluded,His <blank> life had suited him.
3,secluded,The <blank> beach had been empty.
3,secluded,She had lived in <blank> for years.
3,secluded,The <blank> garden had been her refuge.
3,secluded,His <blank> study had been at the top of the house.
3,secluded,The <blank> valley had been untouched.
3,secluded,She had sought a <blank> retirement.
3,secluded,The <blank> path had led to the spring.
3,sectarian,The <blank> violence had shocked the city.
3,sectarian,She had opposed the <blank> divide.
3,sectarian,His <blank> views had been well known.
3,sectarian,The <blank> tensions had been simmering.
3,sectarian,She had refused to take a <blank> stance.
3,sectarian,The <blank> conflict had lasted decades.
3,sectarian,His <blank> loyalty had been absolute.
3,sectarian,The <blank> school had been criticised.
3,sectarian,She had worked to overcome <blank> prejudice.
3,sectarian,The <blank> lines had been drawn long ago.
3,semantics,She had argued over <blank> for hours.
3,semantics,The <blank> of the clause had been disputed.
3,semantics,His <blank> had been precise but tedious.
3,semantics,The <blank> had mattered in the contract.
3,semantics,She had studied <blank> at university.
3,semantics,The <blank> had been lost on the audience.
3,semantics,His <blank> had been clever but unconvincing.
3,semantics,The <blank> debate had delayed the vote.
3,semantics,She had dismissed it as mere <blank>.
3,semantics,The <blank> had been important to the ruling.
3,sequester,The jury had been <blank> for the duration.
3,sequester,She had <blank> herself in the library.
3,sequester,The <blank> funds had been frozen.
3,sequester,His <blank> life had been voluntary.
3,sequester,The <blank> had been ordered by the judge.
3,sequester,She had <blank> the estate from the creditors.
3,sequester,The <blank> carbon had been stored underground.
3,sequester,His <blank> had been for the trial.
3,sequester,The <blank> had lasted two weeks.
3,sequester,She had been <blank> from the world.
3,singular,She had shown <blank> courage.
3,singular,The <blank> event had been recorded.
3,singular,His <blank> focus had been on the goal.
3,singular,The <blank> achievement had been recognised.
3,singular,She had a <blank> talent for languages.
3,singular,The <blank> nature of the case had been noted.
3,singular,His <blank> devotion had been touching.
3,singular,The <blank> form had been used correctly.
3,singular,She had made a <blank> contribution.
3,singular,The <blank> honour had been bestowed upon her.
3,sinister,She had noticed something <blank> in his smile.
3,sinister,The <blank> figure had vanished into the fog.
3,sinister,His <blank> plan had been uncovered.
3,sinister,The <blank> motive had been suspected.
3,sinister,She had felt a <blank> presence.
3,sinister,The <blank> development had been reported.
3,sinister,His <blank> reputation had preceded him.
3,sinister,The <blank> turn of events had alarmed everyone.
3,sinister,She had heard <blank> rumours.
3,sinister,The <blank> shadow had passed over the room.
3,slothful,She had been accused of <blank> habits.
3,slothful,The <blank> servant had been dismissed.
3,slothful,His <blank> nature had frustrated his teachers.
3,slothful,The <blank> summer had passed slowly.
3,slothful,She had fought against her <blank> tendencies.
3,slothful,The <blank> animal had barely moved.
3,slothful,His <blank> response had been typical.
3,slothful,The <blank> pace had been deliberate.
3,slothful,She had found his <blank> attitude irritating.
3,slothful,The <blank> morning had stretched on.
3,slovenly,She had been shocked by his <blank> appearance.
3,slovenly,The <blank> room had needed a good clean.
3,slovenly,His <blank> work had been rejected.
3,slovenly,The <blank> dress had been inappropriate.
3,slovenly,She had refused to tolerate <blank> standards.
3,slovenly,The <blank> habits had been hard to break.
3,slovenly,His <blank> manner had put off the clients.
3,slovenly,The <blank> handwriting had been illegible.
3,slovenly,She had been <blank> in her youth.
3,slovenly,The <blank> condition had been noted in the report.
3,sluggish,The <blank> economy had worried the chancellor.
3,sluggish,She had felt <blank> after the heavy meal.
3,sluggish,The <blank> stream had barely moved.
3,sluggish,His <blank> response had been disappointing.
3,sluggish,The <blank> sales had been blamed on the weather.
3,sluggish,She had tried to shake off the <blank> feeling.
3,sluggish,The <blank> start had cost them the match.
3,sluggish,His <blank> progress had been noted.
3,sluggish,The <blank> market had picked up by spring.
3,sluggish,She had found the <blank> pace frustrating.
3,sociable,She had always been a <blank> child.
3,sociable,The <blank> evening had been a success.
3,sociable,His <blank> nature had made him popular.
3,sociable,The <blank> gathering had been informal.
3,sociable,She had become more <blank> at university.
3,sociable,The <blank> club had welcomed new members.
3,sociable,His <blank> skills had been an asset.
3,sociable,The <blank> hour had been extended.
3,sociable,She had preferred <blank> activities.
3,sociable,The <blank> atmosphere had been warm.
3,solitude,She had sought <blank> in the mountains.
3,solitude,The <blank> had been good for her work.
3,solitude,His <blank> had been self-imposed.
3,solitude,The <blank> of the island had appealed to him.
3,solitude,She had enjoyed the <blank> of the early morning.
3,solitude,The <blank> had been broken by a visitor.
3,solitude,His <blank> had been mistaken for loneliness.
3,solitude,The <blank> had given her time to think.
3,solitude,She had written the book in <blank>.
3,solitude,The <blank> had been peaceful.
3,soothing,She had used a <blank> tone to calm him.
3,soothing,The <blank> music had filled the room.
3,soothing,His <blank> words had helped.
3,soothing,The <blank> balm had eased the pain.
3,soothing,She had found the bath <blank>.
3,soothing,The <blank> effect had been immediate.
3,soothing,His <blank> manner had been reassuring.
3,soothing,The <blank> tea had been just what she needed.
3,soothing,She had applied a <blank> cream.
3,soothing,The <blank> rhythm had lulled her to sleep.
3,spiteful,She had made a <blank> remark about his failure.
3,spiteful,The <blank> letter had been ignored.
3,spiteful,His <blank> behaviour had shocked his friends.
3,spiteful,The <blank> gossip had been hurtful.
3,spiteful,She had been <blank> in her criticism.
3,spiteful,The <blank> act had been petty.
3,spiteful,His <blank> nature had emerged after the split.
3,spiteful,The <blank> comment had been uncalled for.
3,spiteful,She had refused to be <blank>.
3,spiteful,The <blank> tone had been unmistakable.
3,sporadic,The <blank> gunfire had kept them awake.
3,sporadic,She had made <blank> attempts to contact him.
3,sporadic,His <blank> attendance had been noted.
3,sporadic,The <blank> outbreaks had been contained.
3,sporadic,She had received <blank> updates.
3,sporadic,The <blank> applause had been polite.
3,sporadic,His <blank> interest had been frustrating.
3,sporadic,The <blank> rain had continued all day.
3,sporadic,She had noticed <blank> errors in the text.
3,sporadic,The <blank> nature of the attacks had puzzled police.
3,spurious,She had dismissed the <blank> claim.
3,spurious,The <blank> document had been exposed.
3,spurious,His <blank> argument had been torn apart.
3,spurious,The <blank> correlation had been noted.
3,spurious,She had been wary of <blank> sympathy.
3,spurious,The <blank> excuse had been rejected.
3,spurious,His <blank> charm had worn thin.
3,spurious,The <blank> evidence had been excluded.
3,spurious,She had detected a <blank> note in his voice.
3,spurious,The <blank> nature of the link had been proven.
3,squabble,The <blank> had been over nothing important.
3,squabble,She had refused to take part in the <blank>.
3,squabble,His <blank> with his brother had been ongoing.
3,squabble,The <blank> had disrupted the meeting.
3,squabble,She had grown tired of their <blank>.
3,squabble,The <blank> had been childish.
3,squabble,His <blank> had been with the landlord.
3,squabble,The <blank> had been resolved quickly.
3,squabble,She had tried to end the <blank>.
3,squabble,The <blank> had drawn a crowd.
3,squander,She had warned him not to <blank> his inheritance.
3,squander,The <blank> opportunity had been regretted.
3,squander,His <blank> of the lead had been costly.
3,squander,The <blank> resources had been vast.
3,squander,She had <blank> her youth on trivial pursuits.
3,squander,The <blank> had been deliberate
3,squander,His <blank> of the budget had been criticised.
3,squander,The <blank> chance had come only once.
3,squander,She had seen him <blank> his talent.
3,squander,The <blank> had left them penniless.
3,stagnant,The <blank> water had bred mosquitoes.
3,stagnant,She had felt her career had become <blank>.
3,stagnant,The <blank> economy had shown no growth.
3,stagnant,His <blank> wages had frustrated him.
3,stagnant,The <blank> pool had been avoided.
3,stagnant,She had left the <blank> job for something new.
3,stagnant,The <blank> air had been oppressive.
3,stagnant,His <blank> progress had been noted.
3,stagnant,The <blank> market had finally moved.
3,stagnant,She had stirred the <blank> debate.
3,steadfast,She had been <blank> in her support.
3,steadfast,The <blank> loyalty had been rewarded.
3,steadfast,His <blank> refusal had been respected.
3,steadfast,The <blank> friend had stood by him.
3,steadfast,She had remained <blank> despite the pressure.
3,steadfast,The <blank> commitment had never wavered.
3,steadfast,His <blank> belief had inspired others.
3,steadfast,The <blank> gaze had never left her face.
3,steadfast,She had been <blank> in her opposition.
3,steadfast,The <blank> resolve had carried them through.
3,strenuous,She had objected to the <blank> exercise.
3,strenuous,The <blank> climb had taken all day.
3,strenuous,His <blank> denial had been noted.
3,strenuous,The <blank> effort had paid off.
3,strenuous,She had made a <blank> attempt to win.
3,strenuous,The <blank> workout had left her exhausted.
3,strenuous,His <blank> opposition had been unexpected.
3,strenuous,The <blank> conditions had been harsh.
3,strenuous,She had advised against <blank> activity.
3,strenuous,The <blank> pace had been unsustainable.
3,strident,She had been put off by his <blank> tone.
3,strident,The <blank> demands had been rejected.
3,strident,His <blank> voice had carried across the square.
3,strident,The <blank> criticism had been hard to ignore.
3,strident,She had adopted a <blank> stance.
3,strident,The <blank> call had been for action.
3,strident,His <blank> manner had alienated allies.
3,strident,The <blank> note had been struck repeatedly.
3,strident,She had found the <blank> tone grating.
3,strident,The <blank> opposition had been vocal.
3,stringent,She had applied <blank> rules to the process.
3,stringent,The <blank> conditions had been accepted.
3,stringent,His <blank> standards had been hard to meet.
3,stringent,The <blank> budget had forced cuts.
3,stringent,She had called for <blank> controls.
3,stringent,The <blank> requirements had filtered out many.
3,stringent,His <blank> regime had been unpopular.
3,stringent,The <blank> law had been enforced.
3,stringent,She had faced <blank> scrutiny.
3,stringent,The <blank> measures had been necessary.
3,subtlety,She had appreciated the <blank> of the performance.
3,subtlety,The <blank> had been lost on the audience.
3,subtlety,His <blank> had been admired by critics.
3,subtlety,The <blank> of the flavour had been noted.
3,subtlety,She had argued with <blank> and skill.
3,subtlety,The <blank> had been in the timing.
3,subtlety,His <blank> had been mistaken for weakness.
3,subtlety,The <blank> of the design had been praised.
3,subtlety,She had handled it with <blank>.
3,subtlety,The <blank> had escaped most observers.
3,succinct,She had given a <blank> summary of the report.
3,succinct,The <blank> reply had been appreciated.
3,succinct,His <blank> style had been effective.
3,succinct,The <blank> instructions had been followed.
3,succinct,She had been asked to be <blank>.
3,succinct,The <blank> note had said it all.
3,succinct,His <blank> explanation had clarified everything.
3,succinct,The <blank> message had been clear.
3,succinct,She had kept her remarks <blank>.
3,succinct,The <blank> version had been preferred.
3,supersede,The new policy had <blank> the old one.
3,supersede,She had seen her role <blank> by the merger.
3,supersede,The <blank> edition had been published.
3,supersede,His <blank> had been inevitable.
3,supersede,The <blank> agreement had been signed.
3,supersede,She had been <blank> by a younger colleague.
3,supersede,The <blank> technology had made the old obsolete.
3,supersede,His <blank> had been announced in the memo.
3,supersede,The <blank> had been smooth.
3,supersede,She had watched the old order <blank>.
3,suppress,She had tried to <blank> her laughter.
3,suppress,The <blank> revolt had been brutal.
3,suppress,His <blank> of the evidence had been discovered.
3,suppress,The <blank> had been ordered from above.
3,suppress,She had <blank> the urge to interrupt.
3,suppress,The <blank> of the report had caused outrage.
3,suppress,His <blank> of dissent had been noted.
3,suppress,The <blank> fire had been contained.
3,suppress,She had been unable to <blank> her feelings.
3,suppress,The <blank> had been only temporary.
3,surmount,She had managed to <blank> every obstacle.
3,surmount,The <blank> difficulty had been the weather.
3,surmount,His <blank> of the crisis had been impressive.
3,surmount,The <blank> had seemed impossible at first.
3,surmount,She had <blank> her fear and spoken out.
3,surmount,The <blank> barrier had been financial.
3,surmount,His <blank> of the peak had been recorded.
3,surmount,The <blank> had required teamwork.
3,surmount,She had <blank> the wall with a ladder.
3,surmount,The <blank> had been celebrated.
3,swindler,The <blank> had been caught at last.
3,swindler,She had been taken in by the <blank>.
3,swindler,His <blank> had left many out of pocket.
3,swindler,The <blank> had operated for years.
3,swindler,She had reported the <blank> to the police.
3,swindler,The <blank> had used a false name.
